,nEff,nResp,step,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,ourNumEdges,ourNumZeroEdges,ourNumPosEdges,ourNumSigMoreEdges,DiffEdges,dfgNumEdges80,dfgNumEdges100,sdE1,sdE2,sdE3,sdE4,sda
2801,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.01,0.17,0.81,8,1,7,4,8,6.0,11.0,0.34641016151377546,0.1096965511460289,0.10115993936995679,0.5179768334587947,0.2688
2802,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.0,0.02,0.38,0.6,8,2,6,4,8,6.0,10.0,0.3493326972004386,0.10692676621563628,0.1900876990584434,0.4887739763939975,0.2838
2803,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.01,0.6,0.38,9,1,8,4,9,6.0,11.0,0.34641016151377546,0.1096965511460289,0.30789608636681304,0.4895235779136009,0.3134
2804,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.03,0.78,0.18,10,1,9,4,10,7.0,11.0,0.34641016151377546,0.10440306508910552,0.40841155713324273,0.5179768334587947,0.3443
2805,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.0,0.98,0.01,10,1,9,4,10,5.0,10.0,0.34641016151377546,0.11269427669584646,0.5216640042530568,0.560029761113937,0.3852
2806,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.18,0.01,0.8,8,0,8,4,8,6.0,11.0,0.34641016151377546,0.1044030650891055,0.10115993936995678,0.5159780357082395,0.267
2807,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.01,0.21,0.2,0.58,8,1,7,3,8,7.0,11.0,0.34641016151377546,0.11269427669584645,0.11015141094572203,0.48747649515985214,0.2642
2808,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.03,0.2,0.4,0.37,9,1,8,3,9,8.0,11.0,0.3407834111768549,0.1096965511460289,0.20033305601755627,0.4903400180826905,0.2853
2809,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.04,0.17,0.58,0.21,10,1,9,4,10,8.0,11.0,0.33808283008753937,0.10214368964029709,0.2968725877094976,0.5121523210920751,0.3123
2810,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.0,0.2,0.78,0.02,10,2,8,3,10,6.0,10.0,0.3493326972004386,0.1096965511460289,0.40841155713324273,0.5571654452075553,0.3562
2811,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.03,0.37,0.01,0.59,8,0,8,4,8,7.0,11.0,0.3407834111768549,0.18009256878986799,0.10115993936995678,0.4880915214724932,0.2775
2812,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.02,0.41,0.18,0.39,9,1,8,3,9,7.0,11.0,0.3435597958628648,0.20008331597945223,0.10392304845413264,0.4887739763939975,0.2841
2813,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.04,0.38,0.41,0.17,10,1,9,4,10,8.0,11.0,0.33808283008753937,0.1850225211517056,0.20550750189064468,0.5200320502943384,0.3122
2814,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.02,0.36,0.62,0.0,10,2,8,4,10,6.0,10.0,0.3435597958628648,0.1752141546793523,0.3189566323708183,0.5629387178015027,0.3502
2815,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.0,0.58,0.0,0.42,8,1,7,4,8,6.0,9.0,0.3493326972004386,0.29022979401386984,0.10392304845413264,0.486929152957594,0.3076
2816,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.02,0.58,0.2,0.2,10,1,9,4,10,7.0,11.0,0.3435597958628648,0.29022979401386984,0.11015141094572203,0.5140363151892415,0.3145
2817,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.0,0.61,0.38,0.01,10,2,8,4,10,6.0,10.0,0.3493326972004386,0.306648550189518,0.1900876990584434,0.560029761113937,0.3515
2818,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.02,0.77,0.01,0.2,10,0,10,4,10,6.0,11.0,0.3435597958628648,0.3955165398985652,0.10115993936995678,0.5140363151892415,0.3386
2819,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.02,0.8,0.17,0.01,10,1,9,3,10,6.0,11.0,0.3435597958628648,0.41235098318463287,0.10115993936995679,0.560029761113937,0.3543
2820,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.0,0.98,0.01,0.01,10,1,9,4,10,5.0,10.0,0.3493326972004386,0.5140363151892415,0.10115993936995678,0.560029761113937,0.3811
2821,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.18,0.04,0.0,0.78,6,0,6,4,6,7.0,10.0,0.3092463958291726,0.10214368964029709,0.10392304845413264,0.5121523210920751,0.2569
2822,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.2,0.02,0.17,0.61,6,1,5,3,6,7.0,11.0,0.306648550189518,0.10692676621563628,0.10115993936995679,0.4895235779136009,0.2511
2823,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.19,0.02,0.42,0.37,8,1,7,4,8,7.0,11.0,0.30789608636681304,0.10692676621563628,0.21071307505705478,0.4903400180826905,0.279
2824,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.18,0.01,0.62,0.19,8,1,7,4,8,7.0,11.0,0.3092463958291726,0.1096965511460289,0.3189566323708183,0.5159780357082395,0.3135
2825,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.18,0.03,0.78,0.01,9,1,8,4,9,7.0,11.0,0.3092463958291726,0.10440306508910552,0.40841155713324273,0.560029761113937,0.3455
2826,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.21,0.21,0.01,0.57,6,0,6,3,6,7.0,11.0,0.30550504633038933,0.11269427669584645,0.10115993936995678,0.486929152957594,0.2516
2827,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.22,0.21,0.17,0.4,6,1,5,2,6,8.0,11.0,0.30446674695276654,0.11269427669584645,0.10115993936995679,0.48809152147249324,0.2516
2828,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.21,0.2,0.38,0.21,8,1,7,3,8,8.0,11.0,0.30550504633038933,0.1096965511460289,0.1900876990584434,0.5121523210920751,0.2794
2829,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.2,0.18,0.58,0.04,8,1,7,3,8,8.0,11.0,0.306648550189518,0.1044030650891055,0.2968725877094976,0.5515735067362585,0.3149
2830,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.2,0.41,0.01,0.38,8,0,8,4,8,7.0,11.0,0.306648550189518,0.20008331597945223,0.10115993936995678,0.4895235779136009,0.2744
2831,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.19,0.38,0.23,0.2,9,1,8,4,9,8.0,11.0,0.30789608636681304,0.1850225211517056,0.12096831541082705,0.5140363151892415,0.282
2832,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.22,0.4,0.38,0.0,9,2,7,4,9,7.0,10.0,0.30446674695276654,0.195021366350801,0.1900876990584434,0.5629387178015027,0.3131
2833,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.22,0.57,0.01,0.2,8,0,8,4,8,7.0,11.0,0.30446674695276654,0.2847806173179628,0.10115993936995678,0.5140363151892415,0.3011
2834,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.17,0.6,0.22,0.01,9,1,8,4,9,7.0,11.0,0.31069813860616113,0.3011644069275119,0.1171893055416463,0.560029761113937,0.3223
2835,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.19,0.8,0.01,0.0,9,1,8,4,9,6.0,10.0,0.30789608636681304,0.41235098318463287,0.10115993936995678,0.5629387178015027,0.3461
2836,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.4,0.01,0.02,0.57,6,0,6,4,6,6.0,11.0,0.30446674695276654,0.1096965511460289,0.09865765724632494,0.486929152957594,0.2499
2837,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.42,0.02,0.18,0.38,7,1,6,3,7,7.0,11.0,0.306648550189518,0.10692676621563628,0.10392304845413264,0.4895235779136009,0.2518
2838,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.41,0.02,0.39,0.18,8,1,7,4,8,7.0,11.0,0.30550504633038933,0.10692676621563628,0.19519221295943137,0.5179768334587947,0.2814
2839,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.4,0.02,0.57,0.01,8,1,7,4,8,6.0,11.0,0.30446674695276654,0.10692676621563628,0.29137604568666925,0.560029761113937,0.3157
2840,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.41,0.18,0.0,0.41,6,0,6,3,6,7.0,10.0,0.30550504633038933,0.1044030650891055,0.10392304845413264,0.48747649515985214,0.2503
2841,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.42,0.18,0.2,0.2,8,1,7,3,8,8.0,11.0,0.306648550189518,0.1044030650891055,0.11015141094572203,0.5140363151892415,0.2588
2842,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.41,0.18,0.41,0.0,8,2,6,3,8,7.0,10.0,0.30550504633038933,0.1044030650891055,0.20550750189064468,0.5629387178015027,0.2946
2843,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.42,0.39,0.01,0.18,8,0,8,4,8,7.0,11.0,0.306648550189518,0.19000000000000003,0.10115993936995678,0.5179768334587947,0.2789
2844,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.39,0.4,0.19,0.02,8,1,7,3,8,7.0,11.0,0.30353473167552564,0.195021366350801,0.10692676621563627,0.5571654452075553,0.2907
2845,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.37,0.61,0.0,0.02,8,0,8,4,8,6.0,10.0,0.30199337741083,0.306648550189518,0.10392304845413264,0.5571654452075553,0.3174
2846,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.58,0.0,0.01,0.41,7,0,7,5,7,6.0,10.0,0.3380828300875393,0.11269427669584646,0.10115993936995678,0.48747649515985214,0.2599
2847,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.6,0.01,0.22,0.17,9,1,8,5,9,7.0,11.0,0.3435597958628648,0.1096965511460289,0.1171893055416463,0.5200320502943384,0.2726
2848,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.59,0.01,0.39,0.01,9,1,8,5,9,6.0,11.0,0.34078341117685484,0.1096965511460289,0.19519221295943137,0.560029761113937,0.3014
2849,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.6,0.19,0.02,0.19,8,0,8,4,8,7.0,11.0,0.3435597958628648,0.10692676621563628,0.09865765724632494,0.5159780357082395,0.2663
2850,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.61,0.2,0.18,0.01,8,1,7,3,8,7.0,11.0,0.34641016151377546,0.1096965511460289,0.10392304845413264,0.560029761113937,0.28
2851,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.6,0.38,0.02,0.0,9,1,8,5,9,6.0,10.0,0.3435597958628648,0.1850225211517056,0.09865765724632494,0.5629387178015027,0.2975
2852,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.78,0.01,0.0,0.21,8,0,8,5,8,6.0,10.0,0.40451617190581307,0.1096965511460289,0.10392304845413264,0.5121523210920751,0.2826
2853,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.79,0.02,0.19,0.0,8,2,6,4,8,6.0,10.0,0.40841155713324273,0.10692676621563628,0.10692676621563627,0.5629387178015027,0.2963
2854,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.79,0.19,0.01,0.01,8,0,8,4,8,6.0,11.0,0.40841155713324273,0.10692676621563628,0.10115993936995678,0.560029761113937,0.2941
2855,4,3,0.2,0.01,0.01,0.0,0.98,0.61,0.2,0.18,0.01,0.98,0.0,0.01,0.01,7,0,7,4,7,5.0,10.0,0.4895235779136009,0.11269427669584646,0.10115993936995678,0.560029761113937,0.3159
2856,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.01,0.0,0.98,9,1,8,4,9,4.0,9.0,0.3406366588218792,0.21361959960016155,0.011547005383792516,0.5658032638058332,0.2829
2857,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.01,0.17,0.81,10,1,9,5,10,5.0,10.0,0.3406366588218792,0.21361959960016155,0.0929157324317757,0.5236729259120939,0.2927
2858,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.0,0.02,0.38,0.6,11,3,8,4,11,5.0,9.0,0.3435597958628648,0.21079215671683169,0.21385353243127253,0.4940985056983408,0.3156
2859,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.01,0.6,0.38,12,2,10,4,12,5.0,10.0,0.3406366588218792,0.21361959960016155,0.3407834111768549,0.4940985056983408,0.3473
2860,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.03,0.78,0.18,12,2,10,4,12,6.0,10.0,0.3406366588218792,0.2080865204668481,0.44467216388406117,0.5216640042530569,0.3788
2861,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.0,0.98,0.01,12,3,9,4,12,4.0,9.0,0.3406366588218792,0.21656407827707713,0.5601190349678659,0.5629387178015027,0.4201
2862,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.18,0.01,0.8,8,1,7,4,8,5.0,10.0,0.3406366588218792,0.18520259177452136,0.01,0.5216640042530569,0.2644
2863,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.01,0.21,0.2,0.58,9,2,7,4,9,6.0,10.0,0.3406366588218792,0.18520259177452136,0.11015141094572205,0.49274739979019677,0.2822
2864,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.03,0.2,0.4,0.37,11,2,9,4,11,7.0,10.0,0.33501243758005955,0.18502252115170556,0.22538855339169292,0.49487372126634493,0.3101
2865,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.04,0.17,0.58,0.21,11,2,9,4,11,7.0,10.0,0.3323151115031234,0.18556220879622373,0.3292415526630866,0.5159780357082395,0.3408
2866,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.0,0.2,0.78,0.02,11,3,8,4,11,5.0,9.0,0.3435597958628648,0.18502252115170556,0.44467216388406117,0.5601190349678659,0.3833
2867,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.03,0.37,0.01,0.59,8,1,7,4,8,6.0,10.0,0.33501243758005955,0.21079215671683169,0.01,0.4933896364267629,0.2623
2868,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.02,0.41,0.18,0.39,10,1,9,5,10,6.0,10.0,0.3377869150810907,0.22278539748675927,0.09865765724632494,0.493389636426763,0.2882
2869,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.04,0.38,0.41,0.17,12,2,10,5,12,7.0,10.0,0.3323151115031234,0.21361959960016155,0.23115651263447742,0.5236729259120938,0.3252
2870,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.02,0.36,0.62,0.0,12,3,9,5,12,5.0,9.0,0.3377869150810907,0.2080865204668481,0.35232560697930165,0.5658032638058332,0.366
2871,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.0,0.58,0.0,0.42,7,2,5,3,7,5.0,8.0,0.3435597958628648,0.2891942830232529,0.011547005383792516,0.4916638417997945,0.284
2872,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.02,0.58,0.2,0.2,10,2,8,4,10,6.0,10.0,0.3377869150810907,0.2891942830232529,0.11015141094572205,0.5178159261101702,0.3137
2873,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.0,0.61,0.38,0.01,11,3,8,4,11,5.0,9.0,0.3435597958628648,0.302709982216202,0.21385353243127253,0.5629387178015027,0.3558
2874,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.02,0.77,0.01,0.2,8,1,7,3,8,5.0,10.0,0.3377869150810907,0.38004385711827177,0.01,0.5178159261101702,0.3114
2875,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.02,0.8,0.17,0.01,9,1,8,4,9,5.0,10.0,0.3377869150810907,0.39526362510776697,0.0929157324317757,0.5629387178015027,0.3472
2876,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.0,0.98,0.01,0.01,8,2,6,3,8,4.0,9.0,0.3435597958628648,0.4895235779136009,0.01,0.5629387178015027,0.3515
2877,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.18,0.04,0.0,0.78,6,1,5,3,6,6.0,9.0,0.30369941279714935,0.20550750189064468,0.011547005383792516,0.5178159261101702,0.2596
2878,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.2,0.02,0.17,0.61,8,1,7,4,8,6.0,10.0,0.3011644069275119,0.21079215671683169,0.0929157324317757,0.4948737212663449,0.2749
2879,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.19,0.02,0.42,0.37,11,2,9,4,11,6.0,10.0,0.3023794525647094,0.21079215671683169,0.23692474191889148,0.49487372126634493,0.3112
2880,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.18,0.01,0.62,0.19,11,2,9,4,11,6.0,10.0,0.30369941279714935,0.21361959960016155,0.35232560697930165,0.5197114584074514,0.3473
2881,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.18,0.03,0.78,0.01,11,2,9,4,11,6.0,10.0,0.30369941279714935,0.2080865204668481,0.44467216388406117,0.5629387178015027,0.3798
2882,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.21,0.21,0.01,0.57,6,1,5,3,6,6.0,10.0,0.300055550412475,0.18520259177452136,0.01,0.4921720566360237,0.2469
2883,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.22,0.21,0.17,0.4,7,1,6,4,7,7.0,10.0,0.2990540642314251,0.18520259177452136,0.0929157324317757,0.49274739979019677,0.2675
2884,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.21,0.2,0.38,0.21,10,2,8,4,10,7.0,10.0,0.300055550412475,0.18502252115170556,0.21385353243127253,0.5159780357082395,0.3037
2885,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.2,0.18,0.58,0.04,10,2,8,4,10,7.0,10.0,0.3011644069275119,0.18520259177452136,0.3292415526630866,0.5546169849544819,0.3426
2886,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.2,0.41,0.01,0.38,8,1,7,4,8,6.0,10.0,0.3011644069275119,0.22278539748675927,0.01,0.4940985056983408,0.257
2887,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.19,0.38,0.23,0.2,11,2,9,5,11,7.0,10.0,0.3023794525647094,0.21361959960016155,0.1274100990241093,0.5178159261101702,0.2903
2888,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.22,0.4,0.38,0.0,11,3,8,5,11,6.0,9.0,0.2990540642314251,0.2196208854670551,0.21385353243127253,0.5658032638058332,0.3246
2889,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.22,0.57,0.01,0.2,7,1,6,3,7,6.0,10.0,0.2990540642314251,0.28478061731796284,0.01,0.5178159261101702,0.2779
2890,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.17,0.6,0.22,0.01,10,2,8,4,10,6.0,10.0,0.30512292604784713,0.29816103031751146,0.1216552506059644,0.5629387178015027,0.322
2891,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.19,0.8,0.01,0.0,7,2,5,3,7,5.0,9.0,0.3023794525647094,0.39526362510776697,0.01,0.5658032638058332,0.3184
2892,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.4,0.01,0.02,0.57,7,1,6,3,7,5.0,10.0,0.300055550412475,0.21361959960016155,0.011547005383792516,0.4921720566360237,0.2543
2893,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.42,0.02,0.18,0.38,9,1,8,4,9,6.0,10.0,0.3023794525647094,0.21079215671683169,0.09865765724632494,0.4940985056983408,0.2765
2894,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.41,0.02,0.39,0.18,11,2,9,4,11,6.0,10.0,0.3011644069275119,0.21079215671683169,0.21962088546705508,0.5216640042530569,0.3133
2895,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.4,0.02,0.57,0.01,11,2,9,4,11,5.0,10.0,0.300055550412475,0.21079215671683169,0.3234707611722168,0.5629387178015027,0.3493
2896,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.41,0.18,0.0,0.41,6,1,5,3,6,6.0,9.0,0.3011644069275119,0.18520259177452136,0.011547005383792516,0.4921720566360237,0.2475
2897,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.42,0.18,0.2,0.2,9,2,7,4,9,7.0,10.0,0.3023794525647094,0.18520259177452136,0.11015141094572205,0.5178159261101702,0.2789
2898,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.41,0.18,0.41,0.0,10,3,7,4,10,6.0,9.0,0.3011644069275119,0.18520259177452136,0.23115651263447742,0.5658032638058332,0.3208
2899,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.42,0.39,0.01,0.18,8,1,7,4,8,6.0,10.0,0.3023794525647094,0.21656407827707713,0.01,0.5216640042530569,0.2627
2900,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.39,0.4,0.19,0.02,10,2,8,5,10,6.0,10.0,0.2990540642314251,0.2196208854670551,0.1044030650891055,0.5601190349678659,0.2958
2901,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.37,0.61,0.0,0.02,7,1,6,3,7,5.0,9.0,0.29737742572921255,0.302709982216202,0.011547005383792516,0.5601190349678659,0.2929
2902,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.58,0.0,0.01,0.41,8,2,6,4,8,5.0,9.0,0.33501243758005955,0.21656407827707713,0.01,0.4921720566360237,0.2634
2903,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.6,0.01,0.22,0.17,12,2,10,5,12,6.0,10.0,0.3406366588218792,0.21361959960016155,0.1216552506059644,0.5236729259120938,0.2999
2904,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.59,0.01,0.39,0.01,12,2,10,5,12,5.0,10.0,0.3377869150810907,0.21361959960016155,0.21962088546705508,0.5629387178015027,0.3335
2905,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.6,0.19,0.02,0.19,8,1,7,4,8,6.0,10.0,0.3406366588218792,0.18502252115170556,0.011547005383792516,0.5197114584074514,0.2642
2906,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.61,0.2,0.18,0.01,9,1,8,5,9,6.0,10.0,0.3435597958628648,0.18502252115170556,0.09865765724632494,0.5629387178015027,0.2975
2907,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.6,0.38,0.02,0.0,9,2,7,5,9,5.0,9.0,0.3406366588218792,0.21361959960016155,0.011547005383792516,0.5658032638058332,0.2829
2908,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.78,0.01,0.0,0.21,9,1,8,4,9,5.0,9.0,0.40278199231511497,0.21361959960016155,0.011547005383792516,0.5159780357082395,0.286
2909,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.79,0.02,0.19,0.0,11,3,8,5,11,5.0,9.0,0.4067349669420289,0.21079215671683169,0.1044030650891055,0.5658032638058332,0.3219
2910,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.79,0.19,0.01,0.01,8,1,7,4,8,5.0,10.0,0.4067349669420289,0.18502252115170556,0.01,0.5629387178015027,0.2912
2911,4,3,0.2,0.01,0.01,0.0,0.98,0.6,0.38,0.02,0.0,0.98,0.0,0.01,0.01,8,2,6,3,8,4.0,9.0,0.4887739763939975,0.21656407827707713,0.01,0.5629387178015027,0.3196
2912,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.01,0.0,0.98,NA,NA,NA,NA,NA,,,0.44455970727601185,0.0,0.0,0.44455970727601185,0.2223
2913,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.01,0.17,0.81,7,1,6,3,7,5.0,10.0,0.44455970727601185,0.0,0.09814954576223639,0.4045161719058131,0.2368
2914,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.0,0.02,0.38,0.6,8,3,5,3,8,5.0,9.0,0.4474743940532612,0.005773502691896258,0.2193931022920578,0.38501082235871414,0.2644
2915,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.01,0.6,0.38,9,2,7,3,9,5.0,10.0,0.44455970727601185,0.0,0.34641016151377546,0.40451617190581307,0.2989
2916,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.03,0.78,0.18,9,2,7,3,9,6.0,10.0,0.44455970727601185,0.011547005383792514,0.45033320996790815,0.45346811721810537,0.34
2917,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.0,0.98,0.01,9,2,7,3,9,4.0,9.0,0.44455970727601185,0.005773502691896258,0.5658032638058332,0.5121523210920751,0.3821
2918,4,3,0.2,0.01,0.01,0.0,0.98,0.78,0.01,0.0,0.21,0.01,0.18,0.01,0.8,7,0,7,3,7,5.0,10.0,0.44455970727601185,0.09814954576223638,0.005773502691896258,0.40278199231511497,0.2378
